id;numero;ano;orgao;state;status;deadline;score;level;place;why;blockers;opps;url;first_seen;last_seen
1778;527/2023;2023;Departamento Nacional de Infraestrutura de Transportes;encerrado;Inscrições Encerradas;;1;;;infraestrutura(+1);;Serviço de Contabilidade e Finanças - 01 vaga para Analista Administrativo ou Técnico Administrativo;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1778;21/08/2026;21/08/2026
1777;526.1/2023;2023;Departamento Nacional de Infraestrutura de Transportes;encerrado;Inscrições Encerradas;;-2;chefia baixa;;chefia baixa(-3), infraestrutura(+1);;Chefe do Serviço de Manutenção Aquaviária (FCE 1.05);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1777;21/08/2026;21/08/2026
1776;519.2/2023;2023;Ministério do Desenvolvimento Agrário e Agricultura Familiar;encerrado;Inscrições Encerradas;;-6;;Monitoramento-CGEEST/SE;Monitoramento-CGEEST/SE(-5), políticas públicas(+1), órgão-alvo(+2), nível médio/intermediário(-4);nível médio/intermediário;Ministério do Desenvolvimento Agrário e Agricultura Familiar-Divisão de Monitoramento-CGEEST/SE/MDA | Ministério do Desenvolvimento Agrário e Agricultura Familiar - Divisão de Articulação CGEEST/SE/MDA;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1776;21/08/2026;21/08/2026
1775;510.1/2023;2023;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;-5;;;órgão-alvo(+2), gratificação técnica(-3), nível médio/intermediário(-4);nível médio/intermediário;Posto de Trabalho SADE/0118 - com GSISTE Nível Intermediário;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1775;21/08/2026;21/08/2026
1773;511.1/2023;2023;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;-1;chefia baixa;;chefia baixa(-3), órgão-alvo(+2);;Posto de Trabalho SEREF/0002 - Função Comissionada Executiva de Chefe de Serviço (FCE 1.05);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1773;21/08/2026;21/08/2026
1772;529.2/2023;2023;Ministério da Ciência, Tecnologia e Inovação;encerrado;Inscrições Encerradas;;4;;;pesquisa(+1), infraestrutura(+1), órgão-alvo(+2);;Design Gráfico | Programação Computacional | Gestão de Projetos | Gestão Administrativa | Administração de plataforma Moodle institucional | Auxiliar de Biblioteca | Auxiliar de Arquivo | Serviço de Recursos Humanos - SEREH | Serviço de Compras, Infraestrutura e Logística - SECIL | Pesquisador em Ciência e Tecnologia | Auxiliar de Conservação e Restauro de Acervos em Papel | Serviço de Orçamento e;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1772;21/08/2026;21/08/2026
1771;508/2023;2023;Ministério da Educação;encerrado;Inscrições Encerradas;;-1;;;órgão-alvo(+2), gratificação técnica(-3);;GSISTE NÍVEL SUPERIOR;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1771;21/08/2026;21/08/2026
1770;13.1/2024;2024;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;5;;;cenários(+3), órgão-alvo(+2);;Serviço de Dimensionamento e Acompanhamento de Equipes - SEDIM | Divisão de Provimento e Dimensionamento da Força de Trabalho - DIPRO;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1770;21/08/2026;21/08/2026
1769;507.1/2023;2023;VALEC - Engenharia, Construções e Ferrovias S.A.;encerrado;Inscrições Encerradas;;1;;;geoprocessamento(+1);;4 - Licenciamento Ambiental - Meio Biótico: Flora, estudos ambientais e projetos de plantio | 5 - Licenciamento Ambiental - Estudos Ambientais, recuperação de passivos e áreas degradadas. | 9 - Licenciamento e Estudos de Projetos Portuários | 13 - Administrativo 1 - Gestão de Contratos e Planejamento Orçamentário | 18 - Desapropriação 1 | 19 - Desapropriação 2 | 24 - Inovação e Sustentabilidade 3 ;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1769;21/08/2026;21/08/2026
1768;506.2/2023;2023;Ministério da Educação;encerrado;Inscrições Encerradas;;-4;chefia baixa;;chefia baixa(-3), órgão-alvo(+2), gratificação técnica(-3);;Chefe de Divisão, código FCE 1.07;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1768;21/08/2026;21/08/2026
1766;509.2/2023;2023;Ministério da Saúde;encerrado;Inscrições Encerradas;;-3;;SAA/SE;SAA/SE(-5), órgão-alvo(+2);;Educação - Nível Superior;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1766;21/08/2026;21/08/2026
1761;501.1/2023;2023;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;-1;;;órgão-alvo(+2), gratificação técnica(-3);;Posto de Trabalho CGAE/159 com GSISTE Nível Superior;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1761;21/08/2026;21/08/2026
1759;498/2023;2023;Ministério da Agricultura, Pecuária e Abastecimento;encerrado;Inscrições Encerradas;;2;coordenador (1.10);Brasília;coordenador (1.10)(+1), Brasília(+1);;1 (FCE 1.10) Coordenador;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1759;21/08/2026;21/08/2026
1757;496.1/2023;2023;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;3;coordenador (1.10);;coordenador (1.10)(+1), órgão-alvo(+2);;1 VAGA DE COORDENADOR DO SISTEMA DE COMPRAS (FCE 1.10);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1757;21/08/2026;21/08/2026
1754;494.1/2023;2023;VALEC - Engenharia, Construções e Ferrovias S.A.;encerrado;Inscrições Encerradas;;5;;;modelagem(+3), ciência de dados(+1), infraestrutura(+1);;1 - Auditoria de Obras de Infraestrutura de Transportes e Concessões | 2 - Auditoria em áreas de Tecnologia da Informação | 10 - Conformidade | 11 - Conformidade | 13 - Legislação de Pessoal | 15 - Desenvolvimento de Pessoas | 9 - Análise Jurídica - Processos Administrativos | 18 - Governança de TI | 20 - Desenvolvimento de Sistemas -  (Área - Banco de Dados) | 21 - Desenvolvimento de Sistemas (Ár;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1754;21/08/2026;21/08/2026
1752;485/2023;2023;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Posto de Trabalho nº 159;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1752;21/08/2026;21/08/2026
1750;486/2023;2023;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Posto de Trabalho nº 1004;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1750;21/08/2026;21/08/2026
1749;488.1/2023;2023;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Posto de Trabalho nº 2041;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1749;21/08/2026;21/08/2026
1748;489.1/2023;2023;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Posto de Trabalho nº 2040;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1748;21/08/2026;21/08/2026
1747;487/2023;2023;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Posto de Trabalho nº 2042;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1747;21/08/2026;21/08/2026
1746;483/2023;2023;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Posto de Trabalho nº 630;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1746;21/08/2026;21/08/2026
1745;484/2023;2023;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Posto de Trabalho nº 625;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1745;21/08/2026;21/08/2026
1735;493/2023;2023;Conselho Administrativo de Defesa Econômica;encerrado;Inscrições Encerradas;;0;;;;;Serviço de Treinamento e Desenvolvimento - SETED | Coordenação-Geral de Gestão Estratégica de Pessoas - Gabinete | Serviço de Apoio à Gestão Estratégica de Pessoas - SAGEP | Serviço de Administração de Pessoal - SEAPE;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1735;21/08/2026;21/08/2026
1734;512.6/2023;2023;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Coordenação Geral de Licitações - CGLIC | Coordenação-Geral de Estratégias em Aquisições e Contratações - CGEST | Coordenação-Geral de Serviços Compartilhados -CGSEC | Coordenação-Geral de Contratações de Tecnologia da Informação e Comunicação  - CGTIC | Coordenação-Geral de Gestão de Atas e Contratos - CGGAC;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1734;21/08/2026;21/08/2026
1732;478.1/2023;2023;Ministério da Ciência, Tecnologia e Inovação;encerrado;Inscrições Encerradas;;-1;;;órgão-alvo(+2), gratificação técnica(-3);;GSISP DE NÍVEL SUPERIOR - MCTI;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1732;21/08/2026;21/08/2026
1731;490.1/2023;2023;Ministério das Relações Exteriores;encerrado;Inscrições Encerradas;;-3;;;gratificação técnica(-3);;Bibliotecário(a);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1731;21/08/2026;21/08/2026
1730;470.1/2023;2023;Ministério da Agricultura, Pecuária e Abastecimento;encerrado;Inscrições Encerradas;;-3;;;gratificação técnica(-3);;1 (uma) GSISTE/SIPEC de nível superior;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1730;21/08/2026;21/08/2026
1729;471/2023;2023;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;4;coordenador (1.10);Brasília;coordenador (1.10)(+1), Brasília(+1), órgão-alvo(+2);;Inventariança do extinto FND/DECIPEX/MGI-Brasília/DF - FCE 1.10;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1729;21/08/2026;21/08/2026
1727;497/2023;2023;Agência Nacional de Saúde Suplementar;encerrado;Inscrições Encerradas;;0;;;;;Gerência de Acompanhamento Especial das Operadoras;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1727;21/08/2026;21/08/2026
1726;479/2023;2023;Fundação Cultural Palmares;encerrado;Inscrições Encerradas;;-3;chefia baixa;;chefia baixa(-3);;3 (três) servidores públicos federais para ocuparem Funções Comissionadas Executivas (FCE 1.07);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1726;21/08/2026;21/08/2026
1723;474.1/2023;2023;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;-5;;;órgão-alvo(+2), gratificação técnica(-3), nível médio/intermediário(-4);nível médio/intermediário;1 (uma) vaga para atuação na DIATA/SGD com percepção de GSISTE/NI;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1723;21/08/2026;21/08/2026
1722;476.6/2023;2023;Instituto Federal de Educação, Ciência e Tecnologia do Ceará;encerrado;Inscrições Encerradas;;-4;;;nível médio/intermediário(-4);nível médio/intermediário;Nível Médio | Nível Superior - Contador;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1722;21/08/2026;21/08/2026
1721;468.2/2023;2023;Ministério do Planejamento e Orçamento;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Analista de Projetos de Integração Regional;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1721;21/08/2026;21/08/2026
1712;467.1/2023;2023;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;-1;;;órgão-alvo(+2), gratificação técnica(-3);;GSISP-NS para atuar na CGGOV da Secretaria de Governo Digital/MGI;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1712;21/08/2026;21/08/2026
1709;456.2/2023;2023;Instituto Nacional da Propriedade Industrial;encerrado;Inscrições Encerradas;;-5;;Rio de Janeiro/RJ;Rio de Janeiro/RJ(-5);;NIVEL SUPERIOR  4 (QUATRO) VAGAS;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1709;21/08/2026;21/08/2026
1707;457/2023;2023;Ministério da Educação;encerrado;Inscrições Encerradas;;-2;;;órgão-alvo(+2), nível médio/intermediário(-4);nível médio/intermediário;Servidores ocupantes de cargos de nível médio ou superior.;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1707;21/08/2026;21/08/2026
1703;481.1/2023;2023;Fundação Nacional de Artes;encerrado;Inscrições Encerradas;;-3;chefia baixa;;chefia baixa(-3);;Chefe de Serviço de Protocolo;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1703;21/08/2026;21/08/2026
1702;466/2023;2023;Agência Nacional de Saúde Suplementar;encerrado;Inscrições Encerradas;;0;;;;;Coordenadoria de Cancelamento de Registro e de Liquidação (COCAL);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1702;21/08/2026;21/08/2026
1699;453.1/2023;2023;Departamento Nacional de Infraestrutura de Transportes;encerrado;Inscrições Encerradas;;-2;chefia baixa;;chefia baixa(-3), infraestrutura(+1);;Analista em Infraestrutura de Transportes ou Engenheiro - Unidade Local de Mafra | Chefe de Serviço (FCE 1.05) - Unidade Local de Chapecó;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1699;21/08/2026;21/08/2026
1698;454.1/2023;2023;Departamento Nacional de Infraestrutura de Transportes;encerrado;Inscrições Encerradas;;-2;chefia baixa;;chefia baixa(-3), infraestrutura(+1);;Chefe do Setor de Capacitação (FCE 1.02);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1698;21/08/2026;21/08/2026
1693;446/2023;2023;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Processo seletivo para atuar na Assessoria Especial de Comunicação Social do MGI;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1693;21/08/2026;21/08/2026
1691;473.4/2023;2023;Ministério da Saúde;encerrado;Inscrições Encerradas;;-3;;INCA/RJ;INCA/RJ(-5), órgão-alvo(+2);;INCA/RJ - Divisão de Vigilância e Análise de Situação - Perfil 01 | INCA/RJ - Área de Apoio a Programas e Projetos - Perfil 01 | INCA/RJ - Área Técnica de Alimentação, Nutrição, Atividade Física e Câncer - Perfil 01 | INCA/RJ Área de Apoio a Programas e Projetos  - Perfil 02 | INCA/RJ - Área Técnica Ambiente, Trabalho e Câncer - Perfil 01 | INCA/RJ - Divisão de Detecção Precoce e Apoio à Organizaç;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1691;21/08/2026;21/08/2026
1690;445.1/2023;2023;Ministério da Infraestrutura;encerrado;Inscrições Encerradas;;-2;;;infraestrutura(+1), gratificação técnica(-3);;GSISTE NS | GSISTE NS;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1690;21/08/2026;21/08/2026
1688;440.2/2023;2023;Ministério da Fazenda;encerrado;Inscrições Encerradas;;-5;;;órgão-alvo(+2), gratificação técnica(-3), nível médio/intermediário(-4);nível médio/intermediário;Gratificação - GSISTE - Nível Superior e Nível Intermediário;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1688;21/08/2026;21/08/2026
1687;448.1/2023;2023;Ministério da Mulher, da Família e dos Direitos Humanos;encerrado;Inscrições Encerradas;;-3;chefia baixa;;chefia baixa(-3);;FCE 1.07 para atuar junto à Coordenação Geral de Contabilidade e Transferências;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1687;21/08/2026;21/08/2026
1686;439.1/2023;2023;Ministério da Fazenda;encerrado;Inscrições Encerradas;;-1;;;órgão-alvo(+2), gratificação técnica(-3);;Gratificação - GSISTE - Nível Superior;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1686;21/08/2026;21/08/2026
1685;441.2/2023;2023;Superintendência da Zona Franca de Manaus;encerrado;Inscrições Encerradas;;0;;;;;Superintendência da Zona Franca de Manaus;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1685;21/08/2026;21/08/2026
1684;447.1/2023;2023;Ministério da Mulher, da Família e dos Direitos Humanos;encerrado;Inscrições Encerradas;;-7;;;gratificação técnica(-3), nível médio/intermediário(-4);nível médio/intermediário;1 vaga de GSISTE/NI para atuar junto à Coordenação Geral de Contabilidade e Transferências;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1684;21/08/2026;21/08/2026
1681;443/2023;2023;Ministério da Educação;encerrado;Inscrições Encerradas;;0;coordenador (1.10);;coordenador (1.10)(+1), órgão-alvo(+2), gratificação técnica(-3);;GSISTE NÍVEL SUPERIOR | Coordenador de Gestão de Contratos;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1681;21/08/2026;21/08/2026
1679;469.1/2023;2023;Conselho Administrativo de Defesa Econômica;encerrado;Inscrições Encerradas;;0;;;;;Serviço de Apoio Processual | Divisão de Acompanhamento Processual | Serviço de Protocolo | Divisão de Compliance e Gestão de Riscos - DICOR/DAP;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1679;21/08/2026;21/08/2026
1674;442/2023;2023;Ministério da Ciência, Tecnologia e Inovação;encerrado;Inscrições Encerradas;;-1;chefia baixa;;chefia baixa(-3), órgão-alvo(+2);;Chefe do Serviço de Apoio Institucional - FCE 1.05;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1674;21/08/2026;21/08/2026
1673;433/2023;2023;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Posto de Trabalho nº 224;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1673;21/08/2026;21/08/2026
1672;437.1/2023;2023;Ministério da Saúde;encerrado;Inscrições Encerradas;;-2;;;órgão-alvo(+2), nível médio/intermediário(-4);nível médio/intermediário;Engenheiro Civil | Engenheiro Eletricista | Contador | Engenheiro do Trabalho | Arquiteto | Profissional de Nível Médio ou Superior | Arquivista;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1672;21/08/2026;21/08/2026
1665;426/2023;2023;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Posto de Trabalho nº 283;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1665;21/08/2026;21/08/2026
1664;425/2023;2023;Ministério da Agricultura, Pecuária e Abastecimento;encerrado;Inscrições Encerradas;;-3;;;gratificação técnica(-3);;1 (uma) GSISTE de nível superior;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1664;21/08/2026;21/08/2026
1656;414/2023;2023;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Posto de Trabalho nº 201;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1656;21/08/2026;21/08/2026
1652;424.1/2023;2023;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;-6;chefia baixa;Atendimento de Pessoal - CAPE/RO;chefia baixa(-3), Atendimento de Pessoal - CAPE/RO(-5), órgão-alvo(+2);;Chefe de Serviço da Central de Atendimento de Pessoal - CAPE/RO (FCE 1.05);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1652;21/08/2026;21/08/2026
1651;407.2/2023;2023;Ministério da Saúde;encerrado;Inscrições Encerradas;;-2;;;órgão-alvo(+2), nível médio/intermediário(-4);nível médio/intermediário;Nível Médio - FCE 4.05;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1651;21/08/2026;21/08/2026
1649;409.1/2023;2023;Departamento Nacional de Infraestrutura de Transportes;encerrado;Inscrições Encerradas;;-4;;Gestão de Pessoas - SRE/RS;Gestão de Pessoas - SRE/RS(-5), infraestrutura(+1);;Servidor Público Federal Efetivo - Serviço de Gestão de Pessoas - SRE/RS-DNIT;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1649;21/08/2026;21/08/2026
1648;408/2023;2023;Departamento Nacional de Infraestrutura de Transportes;encerrado;Inscrições Encerradas;;-2;chefia baixa;;chefia baixa(-3), infraestrutura(+1);;Chefe do Setor de Imprensa e Jornalismo (FCE 1.02);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1648;21/08/2026;21/08/2026
1647;405/2023;2023;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Posto de Trabalho nº 204;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1647;21/08/2026;21/08/2026
1646;416.1/2023;2023;Departamento Nacional de Infraestrutura de Transportes;encerrado;Inscrições Encerradas;;-2;chefia baixa;;chefia baixa(-3), infraestrutura(+1);;"Chefe do Núcleo de Apoio Administrativo (FCE 1.01) | Chefe do Núcleo de Comunicação Social (FCE 1.01) | Chefe do Serviço de Cadastro e Licitação (FCE 1.05) | Chefe do Serviço da Unidade Local de Rorainópolis (FCE 1.05) | Chefe do Serviço de Contabilidade e Finanças (FCE 1.05) | Chefe da Seção de Informática (FCE 1.02); | Chefe do Serviço de Recursos Logísticos e Informática (FCE 1.05)";https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1646;21/08/2026;21/08/2026
1645;415/2023;2023;Conselho Administrativo de Defesa Econômica;encerrado;Inscrições Encerradas;;0;;;;;Tradutor para Assessoria Internacional;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1645;21/08/2026;21/08/2026
1636;397/2023;2023;Ministério da Cultura;encerrado;Inscrições Encerradas;;-3;;;gratificação técnica(-3);;GRATIFICACAO DE EXERCICIO - GSISTE - SIPEC - NS;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1636;21/08/2026;21/08/2026
1631;418.2/2023;2023;Instituto Brasileiro de Museus;encerrado;Inscrições Encerradas;;-3;chefia baixa;;chefia baixa(-3);;Chefe de divisão de espaços museais e arquitetura - código CCE 1.07;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1631;21/08/2026;21/08/2026
1630;434.2/2023;2023;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;-4;;Brasília;Brasília(+1), órgão-alvo(+2), gratificação técnica(-3), nível médio/intermediário(-4);nível médio/intermediário;GSISTE NS - Processo Seletivo para composição de força de trabalho na CGTIP/DAL | GSISTE NI - Processo Seletivo para composição de força de trabalho na CGTIP/DAL;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1630;21/08/2026;21/08/2026
1626;398.4/2023;2023;Ministério da Saúde;encerrado;Inscrições Encerradas;;-1;coordenador (1.10);;coordenador (1.10)(+1), órgão-alvo(+2), nível médio/intermediário(-4);nível médio/intermediário;SATJUD - Nível Superior | COMFAD - Nível Superior | COPJUD - Coordenador | COPJUD - Nível Superior | CGPJUD - Nível Médio | COAJUD - Nivel Superior;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1626;21/08/2026;21/08/2026
1624;395.1/2023;2023;Ministério da Cultura;encerrado;Inscrições Encerradas;;-10;chefia baixa;;chefia baixa(-3), gratificação técnica(-3), nível médio/intermediário(-4);nível médio/intermediário;GRATIFICACAO DE EXERCICIO - GSISTE - SIPEC - NI | CHEFE DE SERVIÇO FCE 1.05;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1624;21/08/2026;21/08/2026
1623;396.2/2023;2023;Departamento Nacional de Infraestrutura de Transportes;encerrado;Inscrições Encerradas;;1;;;infraestrutura(+1);;Servidores públicos federais para atuar na Corregedoria do DNIT;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1623;21/08/2026;21/08/2026
1620;435/2023;2023;Agência Nacional de Saúde Suplementar;encerrado;Inscrições Encerradas;;0;;;;;Coordenadoria de Estudos de Mercado (CESME);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1620;21/08/2026;21/08/2026
1617;451.1/2023;2023;Ministério da Educação;encerrado;Inscrições Encerradas;;0;;Brasília;Brasília(+1), órgão-alvo(+2), gratificação técnica(-3);;1 (uma) vaga, de nível superior, especialidade engenheiro (a) civil ou arquiteto (a);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1617;21/08/2026;21/08/2026
1616;401/2023;2023;Ministério da Economia;encerrado;Inscrições Encerradas;;1;coordenador (1.10);;coordenador (1.10)(+1);;FCE 1.10 - Coordenador(a) de Orçamento e Finanças | FCE 1.07 - Chefe da Divisão de Contabilidade;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1616;21/08/2026;21/08/2026
1615;387.1/2023;2023;Ministério da Mulher, da Família e dos Direitos Humanos;encerrado;Inscrições Encerradas;;-3;;;gratificação técnica(-3);;1 vaga de GSISP para atuar junto à Coordenação-Geral de Tecnologia da Informação;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1615;21/08/2026;21/08/2026
1614;388.4/2023;2023;Ministério da Economia;encerrado;Inscrições Encerradas;;-7;;;gratificação técnica(-3), nível médio/intermediário(-4);nível médio/intermediário;Diretoria de Carreiras e Desenvolvimento de Pessoas - DECAR | Diretoria de Soluções Digitais e Informações Gerenciais - DESIN | Diretoria de Centralização de Serviços de Inativos, Pensionistas e Órgãos Extintos - DECIPEX | Comissão Especial dos ex-Territórios Federais de Rondônia, Amapá e Roraima - CEEXT | Diretoria de Benefícios, Previdência e Atenção à Saúde - DBPAS | Diretoria de Relações de Tr;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1614;21/08/2026;21/08/2026
1612;390.2/2023;2023;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Posto de Trabalho nº 115;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1612;21/08/2026;21/08/2026
1611;384.2/2023;2023;Ministério da Economia;encerrado;Inscrições Encerradas;;-3;;;gratificação técnica(-3);;GSISTE NS - Processo Seletivo para composição de força de trabalho na CGDEV/DESIN;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1611;21/08/2026;21/08/2026
1610;383.2/2023;2023;Ministério da Economia;encerrado;Inscrições Encerradas;;-3;;;gratificação técnica(-3);;GSISP - Coordenação-Geral de Gestão de Arquitetura e Desenvolvimento de Sistemas (CGDEV);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1610;21/08/2026;21/08/2026
1607;432.2/2023;2023;Superintendência da Zona Franca de Manaus;encerrado;Inscrições Encerradas;;0;;;;;Analista Contabil - SPR | Engenheiro(a) - SPR | Economista e Engenheiros - SPR | Analista Técnico Administrativo - SPR | Engenheiros Agrimensores ou Cartográficos - CGPAG | Analista Técnico - SPR;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1607;21/08/2026;21/08/2026
1606;428.2/2023;2023;Superintendência da Zona Franca de Manaus;encerrado;Inscrições Encerradas;;1;;;desenvolvimento regional(+1);;Analista Técnico Administrativo - SDI | Formação Preferencial - SDI | Analista Técnico Administrativo - SDI | Formação Preferencial - SDI;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1606;21/08/2026;21/08/2026
1605;386.1/2023;2023;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;-1;;;órgão-alvo(+2), gratificação técnica(-3);;GSISP para atuar em projetos da Identificação Civil.;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1605;21/08/2026;21/08/2026
1604;374/2023;2023;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Posto de Trabalho nº 664;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1604;21/08/2026;21/08/2026
1603;376/2023;2023;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Posto de Trabalho nº 216;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/1603;21/08/2026;21/08/2026
